id,host_is_superhost,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,property_type,room_type,accommodates,minimum_nights,maximum_nights,instant_bookable,availability_365,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_cleansed,survived,bathrooms,host_tenure_days,has_wifi,has_kitchen,has_air_conditioning,has_free_parking,has_heating,has_bed_linens,has_tv
49638950,0.0,within an hour,1.0,1.0,3.0,1.0,Private room in home,Private room,3,3,28,0,179,66.0,13,0.59,4.92,4.92,4.85,5.0,5.0,4.77,4.77,78753,0,1.0,3242.0,1,1,1,1,1,0,1
49649250,1.0,within an hour,1.0,0.99,29.0,1.0,Entire condo,Entire home/apt,2,3,1125,0,40,259.0,27,1.21,4.96,4.96,5.0,4.89,4.93,4.85,4.78,78704,1,1.0,927.0,1,0,1,0,1,0,1
49650125,1.0,within an hour,1.0,0.96,1.0,1.0,Entire home,Entire home/apt,8,3,1125,0,295,491.0,17,1.75,5.0,4.94,4.94,5.0,5.0,4.94,4.88,78739,1,4.0,1512.0,1,1,1,1,1,0,1
49653985,0.0,within a few hours,1.0,0.92,167.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,0,310,130.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,1.0,2304.0,1,1,1,1,1,0,1
49653998,0.0,within a day,1.0,1.0,3.0,1.0,Entire home,Entire home/apt,6,30,60,1,269,375.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,2.0,2986.0,1,1,1,1,1,0,1
49659511,1.0,within a few hours,1.0,0.9,1.0,1.0,Entire home,Entire home/apt,7,3,180,0,339,249.0,13,0.66,5.0,4.77,4.85,5.0,5.0,4.92,4.92,78721,0,2.5,1793.0,1,1,1,1,1,0,1
49664916,1.0,within an hour,1.0,1.0,3.0,1.0,Entire home,Entire home/apt,4,2,365,0,62,301.0,11,0.96,5.0,5.0,5.0,5.0,5.0,4.82,4.73,78721,1,2.0,2694.0,1,1,1,1,1,0,1
49667304,1.0,within an hour,1.0,0.98,1.0,1.0,Entire home,Entire home/apt,4,2,30,0,150,340.0,49,2.7,5.0,5.0,5.0,5.0,4.98,4.94,4.96,78741,1,2.0,1517.0,1,1,1,0,1,1,1
49674047,0.0,,,,5.0,1.0,Entire condo,Entire home/apt,2,2,14,0,0,155.0,6,0.27,4.83,4.83,4.83,4.83,4.83,5.0,4.83,78704,1,1.0,2387.0,1,1,1,1,1,1,1
49674600,1.0,within an hour,1.0,1.0,4.0,1.0,Tiny home,Entire home/apt,2,2,31,0,57,89.0,90,4.05,4.86,4.94,4.87,4.94,4.97,4.71,4.84,78753,1,1.0,2829.0,1,1,1,1,1,0,0
49688655,0.0,within an hour,1.0,1.0,1.0,1.0,Entire cottage,Entire home/apt,2,20,1125,0,149,172.0,5,0.24,5.0,5.0,5.0,4.8,5.0,5.0,5.0,78722,1,1.0,2578.0,1,1,0,1,1,1,1
49688754,1.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,7,3,60,1,41,362.0,61,2.71,4.92,4.93,4.85,4.98,4.89,4.9,4.84,78704,1,2.5,2865.0,1,1,1,0,1,1,1
49689024,0.0,within an hour,1.0,0.99,146.0,1.0,Entire rental unit,Entire home/apt,3,1,1125,0,354,100.0,32,1.43,4.5,4.41,4.44,4.72,4.53,4.56,4.44,78751,0,1.0,1362.0,1,1,1,1,1,1,1
49690211,1.0,within a few hours,1.0,0.88,4.0,1.0,Entire bungalow,Entire home/apt,4,31,120,0,156,459.0,4,0.2,5.0,5.0,5.0,5.0,5.0,5.0,4.75,78705,1,1.0,4003.0,1,1,1,0,1,0,1
49690755,1.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,9,2,1125,0,152,287.0,85,3.92,4.95,4.93,4.87,4.96,4.99,4.91,4.89,78749,1,2.0,4350.0,1,1,1,1,1,1,1
49692633,0.0,within an hour,1.0,1.0,1.0,1.0,Entire guest suite,Entire home/apt,2,2,15,1,207,167.0,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78745,0,1.0,3002.0,1,0,0,1,1,1,1
49694640,1.0,within a few hours,1.0,0.89,4.0,1.0,Entire home,Entire home/apt,5,2,1125,0,305,549.0,29,1.37,4.86,4.69,4.66,4.93,4.93,4.9,4.72,78757,1,2.0,4052.0,1,1,1,0,1,1,1
49701744,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,139.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78723,0,1.0,1409.0,1,1,1,0,1,1,1
49704068,0.0,within a few hours,1.0,0.92,167.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,0,207,109.0,1,0.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78702,0,1.0,2304.0,1,1,1,1,1,0,1
49706042,0.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,12,3,1125,0,149,213.0,29,1.3,4.9,4.86,4.86,5.0,4.93,4.62,4.9,78748,1,3.5,690.0,1,1,1,1,1,0,1
49707418,1.0,within a few hours,1.0,1.0,2.0,1.0,Entire guesthouse,Entire home/apt,3,30,90,0,249,110.0,7,0.38,5.0,5.0,4.86,5.0,5.0,5.0,4.86,78704,1,1.0,2651.0,1,1,1,0,1,1,1
49708064,0.0,within an hour,0.98,0.88,79.0,1.0,Entire rental unit,Entire home/apt,2,2,1125,0,54,196.0,14,0.75,4.57,4.43,4.71,5.0,4.79,4.57,4.5,78705,0,1.0,2389.0,1,1,0,1,1,1,0
49708075,0.0,within an hour,1.0,0.98,11.0,1.0,Private room in home,Private room,2,3,28,1,86,63.0,63,2.85,4.84,4.87,4.9,4.95,4.92,4.78,4.79,78745,0,1.0,4261.0,1,1,1,1,1,1,0
49713102,0.0,within a few hours,1.0,0.92,167.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,0,222,130.0,1,0.05,1.0,1.0,1.0,3.0,5.0,5.0,1.0,78704,1,1.0,2304.0,1,1,1,1,1,0,1
49713300,0.0,,,,1.0,1.0,Entire condo,Entire home/apt,2,30,30,0,0,150.0,1,0.05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78752,1,1.0,2409.0,1,1,1,1,1,0,1
49714998,0.0,within an hour,1.0,0.98,11.0,1.0,Private room in home,Private room,2,1,28,1,85,68.0,60,2.73,4.85,4.87,4.85,4.92,4.9,4.77,4.85,78745,0,1.0,4261.0,1,1,1,1,1,1,0
49715356,0.0,within an hour,1.0,0.95,3.0,1.0,Entire home,Entire home/apt,6,3,1125,0,0,300.0,5,0.23,5.0,5.0,5.0,5.0,5.0,5.0,4.4,78702,1,3.0,2573.0,1,1,1,1,1,1,1
49715548,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,77.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78741,1,1.0,1409.0,1,1,1,0,1,1,1
49715601,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,1,331,139.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78741,0,2.0,1409.0,1,1,1,0,1,1,1
49716475,0.0,,,0.29,1.0,1.0,Entire home,Entire home/apt,4,5,1125,0,157,1600.0,13,0.66,5.0,4.85,4.92,5.0,5.0,5.0,4.92,78702,0,2.0,1951.0,1,1,1,1,1,1,1
49717041,0.0,within a day,1.0,1.0,3.0,1.0,Entire rental unit,Entire home/apt,5,5,365,1,165,150.0,3,0.14,4.0,4.33,4.0,4.33,4.33,3.67,3.67,78744,0,2.0,703.0,1,1,1,0,1,0,1
49735076,1.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,2,30,240,1,162,102.0,7,0.87,4.86,4.86,4.86,5.0,5.0,4.71,4.71,78741,1,1.5,2399.0,1,1,1,1,1,0,1
49735188,1.0,within an hour,1.0,0.94,2.0,1.0,Entire rental unit,Entire home/apt,2,3,190,0,264,162.0,29,1.36,4.83,4.9,4.9,4.97,4.9,4.9,4.83,78722,1,1.0,3272.0,1,1,1,1,1,0,1
49735845,1.0,within an hour,1.0,0.96,1.0,1.0,Entire home,Entire home/apt,12,2,1125,0,309,1029.0,66,3.02,4.86,4.92,4.91,4.88,4.74,4.88,4.71,78734,1,3.0,974.0,1,1,1,1,1,1,1
49737284,0.0,,,1.0,1.0,1.0,Entire home,Entire home/apt,6,2,8,0,89,982.0,9,0.43,4.78,4.78,4.67,4.89,5.0,4.78,4.56,78702,1,3.0,718.0,1,1,1,1,1,0,1
49738365,0.0,,,0.0,13.0,1.0,Entire home,Entire home/apt,8,2,6,1,178,325.0,3,0.14,4.67,4.33,5.0,4.67,4.0,5.0,4.67,78737,1,2.0,4408.0,1,1,1,1,1,0,1
49748030,1.0,within an hour,1.0,0.94,2.0,1.0,Entire rental unit,Entire home/apt,2,3,190,0,274,158.0,30,1.36,4.97,4.93,4.9,5.0,4.97,4.97,4.9,78722,1,1.0,3272.0,1,1,1,1,1,0,1
49753987,0.0,within an hour,1.0,0.82,6.0,1.0,Entire home,Entire home/apt,6,2,90,0,15,314.0,22,1.1,4.55,4.5,4.64,4.82,4.73,4.86,4.73,78704,0,2.5,718.0,1,1,1,1,1,1,1
49754042,1.0,within a few hours,1.0,0.81,2.0,1.0,Private room in home,Private room,2,2,29,1,176,85.0,12,0.54,5.0,4.92,4.92,5.0,5.0,4.92,5.0,78747,1,1.5,2873.0,1,1,1,1,1,1,1
49754513,1.0,within an hour,1.0,1.0,2.0,1.0,Entire condo,Entire home/apt,5,2,1125,1,106,149.0,101,4.77,4.98,4.99,4.95,4.87,4.98,4.94,4.93,78702,1,2.0,1498.0,1,1,1,1,1,0,1
49755951,1.0,within a day,1.0,0.92,4.0,1.0,Entire home,Entire home/apt,4,3,90,1,0,250.0,7,0.57,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78702,1,2.0,2159.0,1,1,1,1,1,0,1
49757262,0.0,within an hour,1.0,0.99,13.0,1.0,Entire condo,Entire home/apt,2,1,1125,0,335,120.0,103,4.84,4.81,4.83,4.83,4.86,4.92,4.83,4.72,78702,0,1.0,1370.0,1,0,1,1,1,1,1
49757582,0.0,,,,3.0,1.0,Entire rental unit,Entire home/apt,2,7,30,1,0,80.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78741,1,1.0,1500.0,1,1,1,0,1,0,1
49761460,0.0,within an hour,1.0,1.0,6.0,1.0,Entire rental unit,Entire home/apt,5,1,1125,1,35,125.0,108,4.87,4.81,4.84,4.73,4.83,4.84,4.83,4.81,78741,1,2.0,2232.0,1,1,1,1,1,1,1
49770625,0.0,,,,1.0,1.0,Entire townhouse,Entire home/apt,6,2,1125,0,0,225.0,12,0.56,4.92,5.0,5.0,5.0,5.0,4.92,4.92,78704,1,2.5,687.0,1,1,1,1,1,1,1
49770998,1.0,within an hour,1.0,1.0,2.0,1.0,Entire home,Entire home/apt,8,2,28,1,322,281.0,14,0.65,4.93,5.0,4.93,4.93,5.0,4.86,4.93,78732,1,2.0,2823.0,1,1,1,1,1,1,1
49776582,0.0,within an hour,1.0,0.86,5.0,1.0,Entire home,Entire home/apt,7,2,1125,0,354,261.0,26,2.68,4.65,4.81,4.85,4.88,4.73,4.27,4.65,78744,1,1.0,2691.0,1,1,1,1,1,1,1
49778795,1.0,within an hour,1.0,0.99,1.0,1.0,Entire condo,Entire home/apt,4,1,1125,0,50,281.0,147,6.6,4.96,4.95,4.99,4.99,5.0,4.96,4.9,78703,1,1.0,687.0,1,1,0,1,1,1,1
49779065,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,1,0,131.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,2.0,1409.0,1,1,1,0,1,1,1
49779745,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,113.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,1.0,1409.0,1,1,1,0,1,1,1
49779769,1.0,within an hour,1.0,1.0,64.0,1.0,Entire home,Entire home/apt,4,2,1125,1,255,322.0,111,5.02,4.95,4.96,4.94,4.95,4.94,4.84,4.86,78722,0,1.0,1082.0,1,1,1,1,1,0,1
49790510,0.0,,,,1.0,1.0,Entire home,Entire home/apt,6,7,1125,0,0,300.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78703,1,3.0,3308.0,1,1,1,1,1,0,1
49793754,1.0,within an hour,1.0,1.0,12.0,1.0,Entire rental unit,Entire home/apt,4,29,1125,0,124,189.0,22,1.09,4.86,5.0,4.91,4.82,4.82,4.64,4.68,78702,0,2.0,886.0,1,1,1,0,1,1,1
49794020,0.0,,,,44.0,1.0,Entire rental unit,Entire home/apt,2,1,90,0,86,76.0,21,0.96,4.48,4.62,4.43,4.67,4.76,4.05,4.05,78752,0,1.0,3132.0,1,1,1,1,1,0,1
49798374,0.0,within an hour,1.0,0.92,10.0,1.0,Private room in home,Private room,1,7,1125,0,335,37.0,10,0.45,4.8,4.6,4.4,4.7,4.8,4.7,4.7,78729,1,1.0,2740.0,1,1,1,1,1,1,0
49798612,0.0,within an hour,1.0,0.99,13.0,1.0,Entire rental unit,Entire home/apt,6,1,1125,0,329,165.0,130,5.87,4.38,4.44,4.44,4.72,4.62,4.78,4.42,78704,0,1.0,1370.0,1,1,1,1,1,1,1
49799082,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,114.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,1.0,1409.0,1,1,1,0,1,1,1
49805835,0.0,,,,1.0,1.0,Entire home,Entire home/apt,6,4,365,0,0,300.0,1,0.05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78746,1,2.5,3370.0,1,1,1,1,1,0,1
49810884,1.0,within an hour,1.0,0.99,6.0,1.0,Entire guesthouse,Entire home/apt,2,3,60,0,58,132.0,22,1.29,4.91,4.86,4.86,4.95,5.0,4.95,4.82,78703,0,1.0,1902.0,1,1,0,0,1,1,1
49812460,1.0,within an hour,1.0,0.99,29.0,1.0,Entire rental unit,Entire home/apt,4,1,1125,0,49,368.0,2,0.1,5.0,4.5,5.0,5.0,5.0,5.0,4.0,78704,1,2.0,927.0,1,1,1,0,1,1,1
49812513,0.0,within a few hours,1.0,0.82,1.0,1.0,Entire home,Entire home/apt,6,2,1125,0,6,200.0,8,0.37,4.88,4.88,4.75,5.0,4.88,4.88,4.88,78702,1,2.0,685.0,1,1,1,1,1,0,1
49813410,0.0,,,,2.0,1.0,Entire rental unit,Entire home/apt,5,2,21,0,0,146.0,6,0.27,5.0,5.0,5.0,5.0,5.0,4.83,5.0,78757,1,1.0,3038.0,1,1,1,1,1,0,1
49818243,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,1,342,86.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78747,0,2.0,1409.0,1,1,1,0,1,1,1
49818482,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,77.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78747,0,1.0,1409.0,1,1,1,0,1,1,1
49818581,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,176.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,1.0,1409.0,1,1,1,0,1,1,1
49818870,1.0,within an hour,1.0,0.97,3.0,1.0,Entire home,Entire home/apt,8,2,1125,1,202,265.0,19,0.98,4.84,4.95,4.84,4.79,4.89,4.79,4.84,78748,1,2.5,2368.0,1,1,1,1,1,1,1
49824320,0.0,within a few hours,1.0,0.92,167.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,0,298,130.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,1.0,2304.0,1,1,1,1,1,0,1
49826078,1.0,within an hour,1.0,0.94,1.0,1.0,Entire home,Entire home/apt,5,2,90,0,44,215.0,42,1.92,5.0,5.0,4.98,5.0,5.0,4.9,4.95,78702,1,2.5,2854.0,1,1,1,1,1,1,1
49831627,0.0,within an hour,1.0,0.96,226.0,1.0,Entire home,Entire home/apt,4,1,365,1,348,224.0,38,2.06,4.87,4.95,4.73,4.92,4.86,4.89,4.78,78704,1,1.0,2222.0,1,1,1,1,1,1,1
49835479,0.0,within an hour,0.86,0.99,13.0,1.0,Entire rental unit,Entire home/apt,4,2,1125,1,0,1000.0,36,1.68,4.72,4.89,4.78,4.42,4.94,4.78,4.92,78702,1,1.0,787.0,1,1,1,1,1,0,1
49835548,1.0,within an hour,1.0,0.77,12.0,1.0,Entire home,Entire home/apt,6,15,365,0,354,200.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78744,1,2.5,1380.0,1,1,1,1,1,0,1
49836492,0.0,within an hour,0.86,0.99,13.0,1.0,Entire rental unit,Entire home/apt,4,2,1125,1,0,1110.0,30,1.52,4.67,4.67,4.87,4.47,4.77,4.4,4.8,78702,1,1.0,787.0,1,1,1,1,1,1,1
49836965,1.0,within an hour,1.0,0.94,3.0,1.0,Entire home,Entire home/apt,8,2,1125,0,283,658.0,51,2.3,4.96,4.98,4.98,5.0,5.0,4.84,4.92,78702,1,3.0,2896.0,1,1,1,1,1,0,1
49836996,0.0,within an hour,0.86,0.99,13.0,1.0,Entire rental unit,Entire home/apt,4,2,1125,1,0,1000.0,48,2.27,4.9,4.92,4.83,4.65,4.77,4.77,4.77,78702,0,1.0,787.0,1,1,1,1,1,1,1
49837909,1.0,within an hour,1.0,0.99,25.0,1.0,Entire home,Entire home/apt,10,2,365,0,252,320.0,50,2.29,4.88,4.96,4.92,5.0,5.0,4.36,4.76,78744,1,3.0,928.0,1,1,1,0,1,1,1
49839102,1.0,within an hour,1.0,0.92,3.0,1.0,Private room in townhouse,Private room,2,1,60,0,85,118.0,46,2.15,4.89,4.96,4.91,4.89,4.96,4.91,4.87,78702,1,1.5,2872.0,1,1,1,0,1,1,1
49840532,0.0,within an hour,1.0,0.92,10.0,1.0,Private room in home,Private room,1,12,1000,0,80,54.0,11,1.03,5.0,5.0,5.0,5.0,5.0,4.82,5.0,78721,1,1.5,2740.0,1,1,1,1,1,1,0
49856123,0.0,within an hour,1.0,1.0,2.0,1.0,Entire home,Entire home/apt,6,25,40,0,53,264.0,4,0.27,5.0,4.75,5.0,4.75,4.75,4.75,4.75,78735,0,2.0,3116.0,1,1,1,1,1,0,1
49858444,1.0,within an hour,1.0,0.98,26.0,1.0,Private room in home,Private room,2,1,30,0,19,65.0,99,4.81,4.85,4.88,4.8,4.97,4.97,4.81,4.81,78744,1,1.5,3644.0,1,1,1,0,1,0,1
49861281,1.0,within an hour,1.0,1.0,2.0,1.0,Entire home,Entire home/apt,6,3,1125,1,60,1154.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78723,0,3.5,3756.0,1,1,1,0,1,1,1
49863397,0.0,within an hour,1.0,1.0,3.0,1.0,Entire home,Entire home/apt,6,2,1125,1,67,260.0,71,3.25,4.72,4.79,4.45,4.99,4.99,4.94,4.66,78746,1,1.0,1059.0,1,1,1,1,1,1,1
49863789,1.0,within an hour,1.0,1.0,16.0,1.0,Entire home,Entire home/apt,4,10,90,1,84,170.0,16,0.78,4.88,4.69,4.69,5.0,5.0,4.75,4.75,78753,0,2.0,2543.0,1,1,1,1,1,1,1
49872647,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,103.0,1,0.05,5.0,5.0,5.0,5.0,3.0,5.0,4.0,78732,0,1.0,1409.0,1,1,1,0,1,1,1
49872980,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,1,0,97.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78729,0,2.0,1409.0,1,1,1,0,1,1,1
49876083,0.0,,,,4.0,1.0,Entire condo,Entire home/apt,6,25,1125,0,173,395.0,1,0.05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78704,1,2.5,3708.0,1,1,1,1,1,0,1
49878073,0.0,,,0.86,1.0,1.0,Entire home,Entire home/apt,4,2,100,0,0,140.0,3,0.18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78704,1,1.0,2794.0,1,1,1,1,1,0,1
49878607,1.0,within an hour,1.0,0.99,3.0,1.0,Entire home,Entire home/apt,4,30,118,0,0,172.0,1,0.06,5.0,3.0,5.0,5.0,5.0,5.0,4.0,78704,1,1.5,4062.0,1,1,1,0,1,1,1
49878879,0.0,,,0.0,1.0,1.0,Entire home,Entire home/apt,2,1,5,0,0,140.0,11,0.56,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78704,1,1.0,3078.0,1,0,1,0,1,0,0
49880643,1.0,within an hour,1.0,1.0,1.0,1.0,Entire home,Entire home/apt,4,2,1125,1,41,183.0,15,0.7,4.93,5.0,4.93,5.0,5.0,4.33,4.93,78721,1,1.5,3967.0,1,1,1,1,1,1,1
49887086,1.0,within an hour,1.0,1.0,5.0,1.0,Entire rental unit,Entire home/apt,6,2,1125,1,138,171.0,62,2.8,4.81,4.77,4.74,4.87,4.89,4.74,4.69,78741,0,2.0,2140.0,1,1,1,1,1,1,1
49887293,0.0,,,0.98,4.0,1.0,Entire serviced apartment,Entire home/apt,4,1,365,0,0,165.0,27,1.27,4.81,4.81,4.96,4.81,4.93,4.81,4.81,78702,0,1.0,682.0,1,1,1,1,1,0,1
49888962,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,0,75.0,1,0.05,3.0,3.0,4.0,3.0,5.0,5.0,3.0,78729,0,1.0,1409.0,1,1,1,0,1,1,1
49889799,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,1,0,93.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78741,0,2.0,1409.0,1,1,1,0,1,1,1
49889961,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,1,288,98.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78750,0,2.0,1409.0,1,1,1,0,1,1,1
49890236,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,4,30,1125,1,0,194.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78704,0,2.0,1409.0,1,1,1,0,1,1,1
49901160,0.0,,,,44.0,1.0,Entire rental unit,Entire home/apt,2,1,90,0,150,83.0,20,0.92,4.65,4.95,4.55,4.95,4.9,4.8,4.7,78752,1,1.0,3132.0,1,1,1,1,1,0,1
49902479,0.0,,,,2.0,1.0,Entire home,Entire home/apt,4,4,365,0,0,325.0,5,0.24,4.6,4.4,3.6,4.8,4.8,4.8,4.0,78722,0,2.0,3536.0,1,1,1,1,1,0,1
49907855,0.0,,,1.0,1.0,1.0,Entire home,Entire home/apt,5,7,90,0,126,200.0,5,0.25,5.0,5.0,4.8,5.0,5.0,5.0,5.0,78751,1,2.0,2956.0,1,1,1,1,1,0,1
49909078,0.0,within an hour,1.0,0.5,1.0,1.0,Entire townhouse,Entire home/apt,6,2,365,0,364,400.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78746,1,1.0,2630.0,1,1,1,1,1,0,1
49910818,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,55,157.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78723,0,1.0,1409.0,1,1,1,1,1,1,1
49911016,0.0,within a few hours,0.87,0.99,4530.0,1.0,Entire rental unit,Entire home/apt,2,30,1125,1,360,95.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78738,0,1.0,1409.0,1,1,1,1,1,1,1
49920123,1.0,within an hour,1.0,1.0,2.0,1.0,Entire townhouse,Entire home/apt,6,14,1125,0,267,219.0,6,0.55,5.0,5.0,4.83,5.0,4.83,4.5,4.83,78721,1,1.0,3867.0,1,1,1,1,1,1,1
49920914,0.0,,,,1.0,1.0,Entire guest suite,Entire home/apt,2,2,1125,0,0,95.0,27,1.23,5.0,5.0,5.0,4.96,5.0,5.0,4.96,78702,1,1.0,3629.0,1,1,1,0,1,1,1
49921990,1.0,within an hour,0.93,1.0,2.0,1.0,Entire home,Entire home/apt,7,30,180,0,157,110.0,11,0.51,4.73,4.91,4.45,4.91,4.91,4.82,4.64,78741,1,2.0,2387.0,1,1,1,0,1,1,1
49923716,0.0,,,,6.0,1.0,Entire townhouse,Entire home/apt,6,3,1125,0,0,850.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78702,1,3.0,3177.0,1,1,1,1,1,0,1
49924971,0.0,within a few hours,1.0,0.95,2.0,1.0,Entire condo,Entire home/apt,4,60,1125,0,141,70.0,48,2.4,4.96,4.9,4.96,4.81,4.96,4.92,4.9,78704,1,1.0,949.0,1,1,1,1,1,1,1
49925326,0.0,within an hour,0.97,0.98,77.0,1.0,Entire rental unit,Entire home/apt,5,1,365,0,288,84.0,63,2.96,4.54,4.76,4.32,4.73,4.57,4.87,4.54,78748,0,1.0,1715.0,1,1,1,1,1,1,1
49926119,1.0,within a few hours,0.86,1.0,41.0,1.0,Entire home,Entire home/apt,7,2,365,1,344,430.0,87,4.21,4.99,4.95,5.0,4.99,4.95,4.97,4.91,78702,0,2.0,2249.0,1,1,1,0,1,0,1
49926819,0.0,within an hour,1.0,0.97,1.0,1.0,Entire home,Entire home/apt,6,1,1125,0,317,312.0,9,0.53,4.89,5.0,4.89,5.0,5.0,4.89,4.89,78704,0,2.0,2647.0,1,1,1,1,1,1,1
49926910,1.0,within an hour,1.0,0.99,29.0,1.0,Entire rental unit,Entire home/apt,6,2,1125,0,134,696.0,4,0.18,5.0,5.0,5.0,5.0,5.0,4.75,5.0,78704,1,2.0,927.0,1,1,1,0,1,1,1
49928919,0.0,within an hour,1.0,,7.0,1.0,Private room in home,Private room,2,31,365,0,137,31.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78748,0,1.0,3668.0,1,1,1,1,1,0,1
49929581,0.0,,,,1.0,1.0,Entire rental unit,Entire home/apt,2,1,2,0,0,2500.0,0,,4.93,4.95,4.92,5.0,5.0,4.92,4.86,78745,1,1.0,1879.0,1,1,0,1,1,0,1
49929797,1.0,within an hour,1.0,0.83,1.0,1.0,Entire home,Entire home/apt,3,2,7,0,122,433.0,13,0.74,5.0,5.0,5.0,5.0,5.0,5.0,4.92,78704,0,1.0,3182.0,1,1,1,1,1,1,1
49936643,1.0,,,1.0,1.0,1.0,Entire home,Entire home/apt,6,30,150,0,256,179.0,7,0.38,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78745,1,2.0,2913.0,1,1,1,0,1,1,1
49941127,1.0,within an hour,1.0,0.97,5.0,1.0,Entire loft,Entire home/apt,2,3,15,0,66,139.0,167,7.65,4.93,4.91,4.98,4.94,4.96,4.93,4.9,78741,1,1.0,679.0,1,0,0,0,1,1,1
49941553,1.0,within an hour,1.0,0.9,2.0,1.0,Entire home,Entire home/apt,7,2,1125,0,143,879.0,37,1.69,4.84,4.84,4.59,4.86,4.97,4.92,4.65,78745,0,2.5,3642.0,1,1,1,1,1,1,1
